2024-01-22 00:00:00,14,58,89
2024-01-22 00:00:01,23,51,41
2024-01-22 00:00:02,18,90,68
2024-01-22 00:00:03,16,63,46
2024-01-22 00:00:04,23,67,70
2024-01-22 00:00:05,20,63,41
2024-01-22 00:00:06,18,48,85
2024-01-22 00:00:07,18,41,49
2024-01-22 00:00:08,18,68,36
2024-01-22 00:00:09,16,48,64
2024-01-22 00:00:10,24,90,49
2024-01-22 00:00:11,17,54,71
2024-01-22 00:00:12,12,84,65
2024-01-22 00:00:13,22,42,21
2024-01-22 00:00:14,14,71,39
2024-01-22 00:00:15,14,75,78
2024-01-22 00:00:16,13,57,77
2024-01-22 00:00:17,24,71,41
2024-01-22 00:00:18,16,66,88
2024-01-22 00:00:19,16,54,74
2024-01-22 00:00:20,25,75,11
2024-01-22 00:00:21,19,63,72
2024-01-22 00:00:22,16,80,52
2024-01-22 00:00:23,15,65,49
2024-01-22 00:00:24,14,90,52
2024-01-22 00:00:25,22,82,35
2024-01-22 00:00:26,19,86,99
2024-01-22 00:00:27,25,51,54
2024-01-22 00:00:28,13,49,20
2024-01-22 00:00:29,12,89,45
2024-01-22 00:00:30,23,53,40
2024-01-22 00:00:31,20,46,15
2024-01-22 00:00:32,11,87,34
2024-01-22 00:00:33,21,81,26
2024-01-22 00:00:34,13,47,17
2024-01-22 00:00:35,24,48,13
2024-01-22 00:00:36,16,89,60
2024-01-22 00:00:37,14,58,10
2024-01-22 00:00:38,15,61,95
2024-01-22 00:00:39,13,73,74
2024-01-22 00:00:40,16,56,47
2024-01-22 00:00:41,24,78,90
2024-01-22 00:00:42,23,88,42
2024-01-22 00:00:43,20,83,37
2024-01-22 00:00:44,12,67,21
2024-01-22 00:00:45,15,79,45
2024-01-22 00:00:46,21,72,57
2024-01-22 00:00:47,20,50,88
2024-01-22 00:00:48,21,46,43
2024-01-22 00:00:49,23,74,88
2024-01-22 00:00:50,14,83,15
2024-01-22 00:00:51,20,78,43
2024-01-22 00:00:52,12,65,74
2024-01-22 00:00:53,18,79,29
2024-01-22 00:00:54,21,68,22
2024-01-22 00:00:55,17,87,99
2024-01-22 00:00:56,13,43,42
2024-01-22 00:00:57,24,73,77
2024-01-22 00:00:58,18,59,77
2024-01-22 00:00:59,25,44,46
2024-01-22 00:01:00,20,51,65
2024-01-22 00:01:01,16,84,18
2024-01-22 00:01:02,25,64,89
2024-01-22 00:01:03,21,54,81
2024-01-22 00:01:04,23,42,78
2024-01-22 00:01:05,14,59,18
2024-01-22 00:01:06,17,46,34
2024-01-22 00:01:07,11,68,44
2024-01-22 00:01:08,23,85,88
2024-01-22 00:01:09,11,73,51
2024-01-22 00:01:10,18,69,93
2024-01-22 00:01:11,17,68,61
2024-01-22 00:01:12,25,71,30
2024-01-22 00:01:13,25,88,62
2024-01-22 00:01:14,12,58,32
2024-01-22 00:01:15,19,51,72
2024-01-22 00:01:16,21,43,91
2024-01-22 00:01:17,19,71,84
2024-01-22 00:01:18,19,69,72
2024-01-22 00:01:19,19,41,62
2024-01-22 00:01:20,20,56,24
2024-01-22 00:01:21,13,56,15
2024-01-22 00:01:22,23,54,12
2024-01-22 00:01:23,14,58,14
2024-01-22 00:01:24,14,84,10
2024-01-22 00:01:25,16,70,49
2024-01-22 00:01:26,18,51,43
2024-01-22 00:01:27,15,49,31
2024-01-22 00:01:28,20,56,80
2024-01-22 00:01:29,20,81,27
2024-01-22 00:01:30,23,60,84
2024-01-22 00:01:31,18,90,34
2024-01-22 00:01:32,15,63,50
2024-01-22 00:01:33,13,86,39
2024-01-22 00:01:34,10,51,20
2024-01-22 00:01:35,17,46,84
2024-01-22 00:01:36,22,58,51
2024-01-22 00:01:37,11,86,80
2024-01-22 00:01:38,18,90,65
2024-01-22 00:01:39,15,74,46
2024-01-22 00:01:40,12,75,84
2024-01-22 00:01:41,11,40,39
2024-01-22 00:01:42,17,78,24
2024-01-22 00:01:43,10,62,16
2024-01-22 00:01:44,20,74,24
2024-01-22 00:01:45,22,42,65
2024-01-22 00:01:46,16,59,54
2024-01-22 00:01:47,16,62,45
2024-01-22 00:01:48,23,48,61
2024-01-22 00:01:49,18,41,19
2024-01-22 00:01:50,20,46,21
2024-01-22 00:01:51,14,85,81
2024-01-22 00:01:52,16,85,22
2024-01-22 00:01:53,11,52,24
2024-01-22 00:01:54,10,90,61
2024-01-22 00:01:55,12,86,79
2024-01-22 00:01:56,14,57,25
2024-01-22 00:01:57,18,49,67
2024-01-22 00:01:58,21,82,55
2024-01-22 00:01:59,14,61,24
2024-01-22 00:02:00,13,68,73
2024-01-22 00:02:01,22,80,36
2024-01-22 00:02:02,24,84,24
2024-01-22 00:02:03,19,72,62
2024-01-22 00:02:04,14,62,35
2024-01-22 00:02:05,16,48,47
2024-01-22 00:02:06,12,49,77
2024-01-22 00:02:07,23,50,42
2024-01-22 00:02:08,15,61,50
2024-01-22 00:02:09,23,76,31
2024-01-22 00:02:10,16,43,13
2024-01-22 00:02:11,19,43,89
2024-01-22 00:02:12,20,68,11
2024-01-22 00:02:13,17,41,47
2024-01-22 00:02:14,12,51,18
2024-01-22 00:02:15,24,41,87
2024-01-22 00:02:16,22,56,82
2024-01-22 00:02:17,25,61,88
2024-01-22 00:02:18,18,86,93
2024-01-22 00:02:19,18,65,20
2024-01-22 00:02:20,14,67,14
2024-01-22 00:02:21,13,83,92
2024-01-22 00:02:22,24,50,78
2024-01-22 00:02:23,22,43,25
2024-01-22 00:02:24,24,67,57
2024-01-22 00:02:25,17,69,93
2024-01-22 00:02:26,24,56,38
2024-01-22 00:02:27,17,41,40
2024-01-22 00:02:28,13,49,83
2024-01-22 00:02:29,22,41,67
2024-01-22 00:02:30,21,45,10
2024-01-22 00:02:31,18,83,88
2024-01-22 00:02:32,14,44,27
2024-01-22 00:02:33,10,86,29
2024-01-22 00:02:34,20,44,77
2024-01-22 00:02:35,15,74,61
2024-01-22 00:02:36,14,88,46
2024-01-22 00:02:37,14,69,77
2024-01-22 00:02:38,18,60,79
2024-01-22 00:02:39,12,53,44
2024-01-22 00:02:40,21,82,22
2024-01-22 00:02:41,21,44,67
2024-01-22 00:02:42,17,59,39
2024-01-22 00:02:43,23,52,21
2024-01-22 00:02:44,15,40,40
2024-01-22 00:02:45,19,65,54
2024-01-22 00:02:46,21,74,40
2024-01-22 00:02:47,10,67,44
2024-01-22 00:02:48,15,48,21
2024-01-22 00:02:49,24,47,94
2024-01-22 00:02:50,20,64,18
2024-01-22 00:02:51,15,64,16
2024-01-22 00:02:52,19,67,55
2024-01-22 00:02:53,13,86,54
2024-01-22 00:02:54,21,76,73
2024-01-22 00:02:55,15,60,99
2024-01-22 00:02:56,17,64,99
2024-01-22 00:02:57,19,43,19
2024-01-22 00:02:58,16,43,32
2024-01-22 00:02:59,18,46,53
2024-01-22 00:03:00,17,55,42
2024-01-22 00:03:01,21,66,56
2024-01-22 00:03:02,11,56,94
2024-01-22 00:03:03,12,52,17
2024-01-22 00:03:04,24,67,11
2024-01-22 00:03:05,13,80,22
2024-01-22 00:03:06,15,82,54
2024-01-22 00:03:07,13,85,81
2024-01-22 00:03:08,22,84,80
2024-01-22 00:03:09,11,63,42
2024-01-22 00:03:10,20,45,96
2024-01-22 00:03:11,20,51,13
2024-01-22 00:03:12,19,49,94
2024-01-22 00:03:13,15,76,59
2024-01-22 00:03:14,18,52,15
2024-01-22 00:03:15,22,50,54
2024-01-22 00:03:16,15,69,77
2024-01-22 00:03:17,10,45,28
2024-01-22 00:03:18,21,80,10
2024-01-22 00:03:19,24,78,48
2024-01-22 00:03:20,19,73,60
2024-01-22 00:03:21,12,41,88
2024-01-22 00:03:22,17,84,60
2024-01-22 00:03:23,20,65,29
2024-01-22 00:03:24,10,75,17
2024-01-22 00:03:25,19,53,16
2024-01-22 00:03:26,24,52,15
2024-01-22 00:03:27,18,83,33
2024-01-22 00:03:28,13,82,14
2024-01-22 00:03:29,23,81,52
2024-01-22 00:03:30,18,82,36
2024-01-22 00:03:31,18,45,93
2024-01-22 00:03:32,18,83,97
2024-01-22 00:03:33,24,71,64
2024-01-22 00:03:34,20,43,82
2024-01-22 00:03:35,25,66,84
2024-01-22 00:03:36,25,52,71
2024-01-22 00:03:37,10,65,38
2024-01-22 00:03:38,15,86,18
2024-01-22 00:03:39,18,89,66
2024-01-22 00:03:40,15,44,27
2024-01-22 00:03:41,25,65,95
2024-01-22 00:03:42,13,48,37
2024-01-22 00:03:43,17,83,18
2024-01-22 00:03:44,16,69,63
2024-01-22 00:03:45,16,57,38
2024-01-22 00:03:46,20,52,93
2024-01-22 00:03:47,13,73,91
2024-01-22 00:03:48,10,45,53
2024-01-22 00:03:49,14,45,57
2024-01-22 00:03:50,24,53,20
2024-01-22 00:03:51,18,89,14
2024-01-22 00:03:52,16,45,54
2024-01-22 00:03:53,10,85,92
2024-01-22 00:03:54,20,88,95
2024-01-22 00:03:55,24,73,28
2024-01-22 00:03:56,24,86,79
2024-01-22 00:03:57,14,72,49
2024-01-22 00:03:58,11,53,31
2024-01-22 00:03:59,17,76,36
2024-01-22 00:04:00,22,89,78
2024-01-22 00:04:01,16,53,61
2024-01-22 00:04:02,25,58,58
2024-01-22 00:04:03,10,86,46
2024-01-22 00:04:04,14,73,53
2024-01-22 00:04:05,25,72,97
2024-01-22 00:04:06,13,55,60
2024-01-22 00:04:07,16,50,86
2024-01-22 00:04:08,12,54,62
2024-01-22 00:04:09,17,58,14
2024-01-22 00:04:10,14,46,33
2024-01-22 00:04:11,22,42,41
2024-01-22 00:04:12,13,74,61
2024-01-22 00:04:13,18,76,14
2024-01-22 00:04:14,11,69,16
2024-01-22 00:04:15,20,52,99
2024-01-22 00:04:16,14,74,33
2024-01-22 00:04:17,22,57,42
2024-01-22 00:04:18,23,57,21
2024-01-22 00:04:19,15,47,43
2024-01-22 00:04:20,11,44,63
2024-01-22 00:04:21,24,54,69
2024-01-22 00:04:22,23,88,77
2024-01-22 00:04:23,23,40,50
2024-01-22 00:04:24,14,51,65
2024-01-22 00:04:25,19,69,23
2024-01-22 00:04:26,20,85,22
2024-01-22 00:04:27,25,71,32
2024-01-22 00:04:28,15,89,28
2024-01-22 00:04:29,12,87,66
2024-01-22 00:04:30,22,41,66
2024-01-22 00:04:31,23,54,24
2024-01-22 00:04:32,20,73,17
2024-01-22 00:04:33,10,49,77
2024-01-22 00:04:34,15,43,96
2024-01-22 00:04:35,10,59,63
2024-01-22 00:04:36,18,47,15
2024-01-22 00:04:37,23,90,88
2024-01-22 00:04:38,18,40,36
2024-01-22 00:04:39,21,84,32
2024-01-22 00:04:40,10,55,60
2024-01-22 00:04:41,20,55,32
2024-01-22 00:04:42,13,83,70
2024-01-22 00:04:43,13,73,58
2024-01-22 00:04:44,11,54,84
2024-01-22 00:04:45,10,89,68
2024-01-22 00:04:46,13,74,28
2024-01-22 00:04:47,11,47,19
2024-01-22 00:04:48,16,56,85
2024-01-22 00:04:49,18,42,96
2024-01-22 00:04:50,23,54,24
2024-01-22 00:04:51,19,89,94
2024-01-22 00:04:52,10,52,49
2024-01-22 00:04:53,20,67,39
2024-01-22 00:04:54,18,89,38
2024-01-22 00:04:55,20,82,31
2024-01-22 00:04:56,14,54,19
2024-01-22 00:04:57,13,81,10
2024-01-22 00:04:58,25,76,32
2024-01-22 00:04:59,14,66,41
2024-01-22 00:05:00,19,89,90
2024-01-22 00:05:01,23,78,74
2024-01-22 00:05:02,14,66,57
2024-01-22 00:05:03,10,46,46
2024-01-22 00:05:04,24,62,13
2024-01-22 00:05:05,10,83,51
2024-01-22 00:05:06,17,62,20
2024-01-22 00:05:07,16,51,70
2024-01-22 00:05:08,17,70,15
2024-01-22 00:05:09,20,41,61
2024-01-22 00:05:10,23,82,85
2024-01-22 00:05:11,17,45,43
2024-01-22 00:05:12,20,85,81
2024-01-22 00:05:13,17,66,84
2024-01-22 00:05:14,22,50,27
2024-01-22 00:05:15,18,82,93
2024-01-22 00:05:16,13,77,27
2024-01-22 00:05:17,24,44,52
2024-01-22 00:05:18,21,65,27
2024-01-22 00:05:19,11,82,67
2024-01-22 00:05:20,10,49,41
2024-01-22 00:05:21,21,72,45
2024-01-22 00:05:22,25,67,31
2024-01-22 00:05:23,19,56,26
2024-01-22 00:05:24,19,60,89
2024-01-22 00:05:25,24,71,80
2024-01-22 00:05:26,10,56,11
2024-01-22 00:05:27,15,51,47
2024-01-22 00:05:28,12,83,87
2024-01-22 00:05:29,18,85,17
2024-01-22 00:05:30,13,71,91
2024-01-22 00:05:31,25,67,37
2024-01-22 00:05:32,20,83,45
2024-01-22 00:05:33,20,77,92
2024-01-22 00:05:34,17,87,70
2024-01-22 00:05:35,14,60,80
2024-01-22 00:05:36,10,41,11
2024-01-22 00:05:37,13,50,71
2024-01-22 00:05:38,20,70,34
2024-01-22 00:05:39,13,51,95
2024-01-22 00:05:40,21,81,37
2024-01-22 00:05:41,25,75,30
2024-01-22 00:05:42,20,77,89
2024-01-22 00:05:43,22,53,45
2024-01-22 00:05:44,10,48,19
2024-01-22 00:05:45,24,60,30
2024-01-22 00:05:46,21,59,67
2024-01-22 00:05:47,23,85,21
2024-01-22 00:05:48,12,66,15
2024-01-22 00:05:49,24,90,37
2024-01-22 00:05:50,13,57,59
2024-01-22 00:05:51,13,73,12
2024-01-22 00:05:52,11,79,20
2024-01-22 00:05:53,10,63,31
2024-01-22 00:05:54,19,64,37
2024-01-22 00:05:55,19,50,74
2024-01-22 00:05:56,19,49,44
2024-01-22 00:05:57,15,76,28
2024-01-22 00:05:58,15,73,96
2024-01-22 00:05:59,25,71,38
2024-01-22 00:06:00,21,58,35
2024-01-22 00:06:01,17,76,51
2024-01-22 00:06:02,17,65,15
2024-01-22 00:06:03,23,73,31
2024-01-22 00:06:04,10,53,17
2024-01-22 00:06:05,19,54,46
2024-01-22 00:06:06,13,41,65
2024-01-22 00:06:07,14,44,13
2024-01-22 00:06:08,17,59,37
2024-01-22 00:06:09,19,79,49
2024-01-22 00:06:10,14,89,17
2024-01-22 00:06:11,16,79,79
2024-01-22 00:06:12,14,84,17
2024-01-22 00:06:13,23,55,33
2024-01-22 00:06:14,22,78,37
2024-01-22 00:06:15,22,54,65
2024-01-22 00:06:16,22,65,93
2024-01-22 00:06:17,11,56,52
2024-01-22 00:06:18,23,77,82
2024-01-22 00:06:19,14,45,74
2024-01-22 00:06:20,18,90,58
2024-01-22 00:06:21,16,65,56
2024-01-22 00:06:22,12,52,48
2024-01-22 00:06:23,19,58,25
2024-01-22 00:06:24,23,54,62
2024-01-22 00:06:25,18,64,15
2024-01-22 00:06:26,12,86,80
2024-01-22 00:06:27,16,55,98
2024-01-22 00:06:28,24,62,90
2024-01-22 00:06:29,15,69,33
2024-01-22 00:06:30,15,83,60
2024-01-22 00:06:31,25,52,29
2024-01-22 00:06:32,11,50,75
2024-01-22 00:06:33,24,72,77
2024-01-22 00:06:34,11,61,47
2024-01-22 00:06:35,23,65,91
2024-01-22 00:06:36,17,60,44
2024-01-22 00:06:37,22,53,92
2024-01-22 00:06:38,12,74,93
2024-01-22 00:06:39,10,89,11
2024-01-22 00:06:40,11,51,31
2024-01-22 00:06:41,21,69,71
2024-01-22 00:06:42,24,87,72
2024-01-22 00:06:43,12,70,76
2024-01-22 00:06:44,19,53,52
2024-01-22 00:06:45,23,51,27
2024-01-22 00:06:46,14,77,83
2024-01-22 00:06:47,16,84,97
2024-01-22 00:06:48,13,50,71
2024-01-22 00:06:49,10,40,12
2024-01-22 00:06:50,16,58,49
2024-01-22 00:06:51,21,88,61
2024-01-22 00:06:52,17,66,15
2024-01-22 00:06:53,19,60,30
2024-01-22 00:06:54,15,67,19
2024-01-22 00:06:55,18,41,28
2024-01-22 00:06:56,12,56,86
2024-01-22 00:06:57,25,81,72
2024-01-22 00:06:58,24,83,33
2024-01-22 00:06:59,12,51,23
2024-01-22 00:07:00,19,76,24
2024-01-22 00:07:01,14,80,69
2024-01-22 00:07:02,17,59,90
2024-01-22 00:07:03,16,64,64
2024-01-22 00:07:04,11,44,41
2024-01-22 00:07:05,20,89,42
2024-01-22 00:07:06,10,69,46
2024-01-22 00:07:07,20,67,21
2024-01-22 00:07:08,17,40,46
2024-01-22 00:07:09,25,49,38
2024-01-22 00:07:10,13,55,26
2024-01-22 00:07:11,22,68,84
2024-01-22 00:07:12,10,83,56
2024-01-22 00:07:13,23,66,39
2024-01-22 00:07:14,23,56,18
2024-01-22 00:07:15,12,48,23
2024-01-22 00:07:16,23,89,28
2024-01-22 00:07:17,22,54,83
2024-01-22 00:07:18,18,73,94
2024-01-22 00:07:19,10,85,78
2024-01-22 00:07:20,14,67,56
2024-01-22 00:07:21,20,81,41
2024-01-22 00:07:22,15,54,29
2024-01-22 00:07:23,18,60,99
2024-01-22 00:07:24,18,61,53
2024-01-22 00:07:25,10,50,65
2024-01-22 00:07:26,16,74,85
2024-01-22 00:07:27,25,70,60
2024-01-22 00:07:28,24,64,99
2024-01-22 00:07:29,22,66,56
2024-01-22 00:07:30,12,43,86
2024-01-22 00:07:31,22,77,51
2024-01-22 00:07:32,24,40,58
2024-01-22 00:07:33,18,41,75
2024-01-22 00:07:34,19,72,22
2024-01-22 00:07:35,10,50,33
2024-01-22 00:07:36,21,58,33
2024-01-22 00:07:37,19,87,10
2024-01-22 00:07:38,24,77,95
2024-01-22 00:07:39,23,54,42
2024-01-22 00:07:40,16,57,54
2024-01-22 00:07:41,12,82,24
2024-01-22 00:07:42,10,84,70
2024-01-22 00:07:43,17,87,24
2024-01-22 00:07:44,12,79,60
2024-01-22 00:07:45,22,49,39
2024-01-22 00:07:46,11,68,10
2024-01-22 00:07:47,23,89,40
2024-01-22 00:07:48,17,82,56
2024-01-22 00:07:49,24,65,13
2024-01-22 00:07:50,15,64,55
2024-01-22 00:07:51,25,41,25
2024-01-22 00:07:52,12,87,29
2024-01-22 00:07:53,13,90,42
2024-01-22 00:07:54,20,69,29
2024-01-22 00:07:55,18,42,47
2024-01-22 00:07:56,13,63,77
2024-01-22 00:07:57,20,89,21
2024-01-22 00:07:58,22,63,61
2024-01-22 00:07:59,19,70,37
2024-01-22 00:08:00,24,62,70
2024-01-22 00:08:01,22,63,53
2024-01-22 00:08:02,22,43,40
2024-01-22 00:08:03,21,76,51
2024-01-22 00:08:04,19,59,14
2024-01-22 00:08:05,12,88,88
2024-01-22 00:08:06,14,75,37
2024-01-22 00:08:07,19,43,85
2024-01-22 00:08:08,25,53,41
2024-01-22 00:08:09,22,88,19
2024-01-22 00:08:10,25,83,63
2024-01-22 00:08:11,23,41,95
2024-01-22 00:08:12,20,86,80
2024-01-22 00:08:13,18,54,51
2024-01-22 00:08:14,12,52,91
2024-01-22 00:08:15,11,40,79
2024-01-22 00:08:16,20,66,34
2024-01-22 00:08:17,22,71,62
2024-01-22 00:08:18,21,51,95
2024-01-22 00:08:19,23,56,93
2024-01-22 00:08:20,10,76,18
